field,name,ra,dec
1238,UW1238,124.31702462489068,39.7953600088326
1239,UW1239,127.5317666910514,39.7953600088326
1240,UW1240,130.74650875721213,39.7953600088326
1241,UW1241,133.96125082337284,39.7953600088326
1242,UW1242,137.17599288953357,39.7953600088326
1243,UW1243,140.3907349556943,39.7953600088326
1244,UW1244,143.60547702185502,39.7953600088326
1245,UW1245,146.82021908801573,39.7953600088326
1246,UW1246,150.03496115417647,39.7953600088326
1247,UW1247,153.2497032203372,39.7953600088326
1248,UW1248,156.46444528649792,39.7953600088326
1249,UW1249,159.67918735265863,39.7953600088326
1250,UW1250,162.89392941881937,39.7953600088326
1251,UW1251,166.1086714849801,39.7953600088326
1252,UW1252,169.32341355114082,39.7953600088326
1253,UW1253,172.53815561730153,39.7953600088326
1254,UW1254,175.75289768346227,39.7953600088326
1255,UW1255,178.967639749623,39.7953600088326
1256,UW1256,182.1823818157837,39.7953600088326
1257,UW1257,185.39712388194442,39.7953600088326
1258,UW1258,188.61186594810516,39.7953600088326
1259,UW1259,191.8266080142659,39.7953600088326
1260,UW1260,195.0413500804266,39.7953600088326
1261,UW1261,198.25609214658732,39.7953600088326
1262,UW1262,201.47083421274806,39.7953600088326
1263,UW1263,204.6855762789088,39.7953600088326
1264,UW1264,207.9003183450695,39.7953600088326
1265,UW1265,211.11506041123022,39.7953600088326
1266,UW1266,214.32980247739096,39.7953600088326
1267,UW1267,217.5445445435517,39.7953600088326
1268,UW1268,220.7592866097124,39.7953600088326
1269,UW1269,223.97402867587311,39.7953600088326
1270,UW1270,227.18877074203385,39.7953600088326
1271,UW1271,230.4035128081946,39.7953600088326
1272,UW1272,233.6182548743553,39.7953600088326
1273,UW1273,236.832996940516,39.7953600088326
1274,UW1274,240.04773900667675,39.7953600088326
1275,UW1275,243.2624810728375,39.7953600088326
1276,UW1276,246.4772231389982,39.7953600088326
1277,UW1277,249.6919652051589,39.7953600088326
1278,UW1278,252.90670727131965,39.7953600088326
1279,UW1279,256.1214493374804,39.7953600088326
1280,UW1280,259.3361914036411,39.7953600088326
1281,UW1281,111.1336630338909,41.6003600088326
1282,UW1282,114.43671209308978,41.6003600088326
1283,UW1283,117.73976115228866,41.6003600088326
1284,UW1284,121.04281021148755,41.6003600088326
1285,UW1285,124.34585927068643,41.6003600088326
1286,UW1286,127.64890832988533,41.6003600088326
1287,UW1287,130.9519573890842,41.6003600088326
1288,UW1288,134.2550064482831,41.6003600088326
1289,UW1289,137.55805550748198,41.6003600088326
1290,UW1290,140.86110456668086,41.6003600088326
1291,UW1291,144.16415362587975,41.6003600088326
1292,UW1292,147.46720268507863,41.6003600088326
1293,UW1293,150.77025174427752,41.6003600088326
1294,UW1294,154.0733008034764,41.6003600088326
1295,UW1295,157.37634986267528,41.6003600088326
1296,UW1296,160.67939892187417,41.6003600088326
1297,UW1297,163.98244798107305,41.6003600088326
1298,UW1298,167.28549704027193,41.6003600088326
1299,UW1299,170.58854609947082,41.6003600088326
1300,UW1300,173.8915951586697,41.6003600088326
1301,UW1301,177.19464421786859,41.6003600088326
1302,UW1302,180.49769327706747,41.6003600088326
1303,UW1303,183.80074233626635,41.6003600088326
1304,UW1304,187.10379139546524,41.6003600088326
1305,UW1305,190.40684045466412,41.6003600088326
1306,UW1306,193.709889513863,41.6003600088326
1307,UW1307,197.0129385730619,41.6003600088326
1308,UW1308,200.31598763226077,41.6003600088326
1309,UW1309,203.61903669145966,41.6003600088326
1310,UW1310,206.92208575065854,41.6003600088326
1311,UW1311,210.22513480985742,41.6003600088326
1312,UW1312,213.5281838690563,41.6003600088326
1313,UW1313,216.8312329282552,41.6003600088326
1314,UW1314,220.13428198745407,41.6003600088326
1315,UW1315,223.43733104665296,41.6003600088326
1316,UW1316,226.74038010585184,41.6003600088326
1317,UW1317,230.04342916505072,41.6003600088326
1318,UW1318,233.3464782242496,41.6003600088326
1319,UW1319,236.6495272834485,41.6003600088326
1320,UW1320,239.95257634264738,41.6003600088326
1321,UW1321,243.25562540184626,41.6003600088326
1322,UW1322,246.55867446104514,41.6003600088326
1323,UW1323,249.86172352024403,41.6003600088326
1324,UW1324,253.1647725794429,41.6003600088326
1325,UW1325,256.4678216386418,41.6003600088326
1326,UW1326,259.7708706978407,41.6003600088326
1327,UW1327,111.91516918480701,43.4053600088326
1328,UW1328,115.31498291213778,43.4053600088326
1329,UW1329,118.71479663946855,43.4053600088326
1330,UW1330,122.11461036679931,43.4053600088326
1331,UW1331,125.51442409413008,43.4053600088326
1332,UW1332,128.91423782146083,43.4053600088326
1333,UW1333,132.3140515487916,43.4053600088326
1334,UW1334,135.7138652761224,43.4053600088326
1335,UW1335,139.11367900345314,43.4053600088326
1336,UW1336,142.5134927307839,43.4053600088326
1337,UW1337,145.91330645811468,43.4053600088326
1338,UW1338,149.31312018544546,43.4053600088326
1339,UW1339,152.7129339127762,43.4053600088326
1340,UW1340,156.11274764010696,43.4053600088326
1341,UW1341,159.51256136743774,43.4053600088326
1342,UW1342,162.91237509476852,43.4053600088326
1343,UW1343,166.31218882209927,43.4053600088326
1344,UW1344,169.71200254943003,43.4053600088326
1345,UW1345,173.1118162767608,43.4053600088326
1346,UW1346,176.5116300040916,43.4053600088326
1347,UW1347,179.91144373142234,43.4053600088326
1348,UW1348,183.3112574587531,43.4053600088326
1349,UW1349,186.71107118608387,43.4053600088326
1350,UW1350,190.11088491341465,43.4053600088326
1351,UW1351,193.5106986407454,43.4053600088326
1352,UW1352,196.91051236807616,43.4053600088326
1353,UW1353,200.31032609540694,43.4053600088326
1354,UW1354,203.71013982273772,43.4053600088326
1355,UW1355,207.10995355006847,43.4053600088326
1356,UW1356,210.50976727739922,43.4053600088326
1357,UW1357,213.90958100473,43.4053600088326
1358,UW1358,217.30939473206078,43.4053600088326
1359,UW1359,220.70920845939153,43.4053600088326
1360,UW1360,224.10902218672229,43.4053600088326
1361,UW1361,227.50883591405307,43.4053600088326
1362,UW1362,230.90864964138385,43.4053600088326
1363,UW1363,234.3084633687146,43.4053600088326
1364,UW1364,237.70827709604535,43.4053600088326
1365,UW1365,241.10809082337613,43.4053600088326
1366,UW1366,244.5079045507069,43.4053600088326
1367,UW1367,247.90771827803766,43.4053600088326
1368,UW1368,251.30753200536842,43.4053600088326
1369,UW1369,254.7073457326992,43.4053600088326
1370,UW1370,258.10715946002995,43.4053600088326
1371,UW1371,112.74914398072228,45.2103600088326
1372,UW1372,116.2551472834869,45.2103600088326
1373,UW1373,119.76115058625153,45.2103600088326
1374,UW1374,123.26715388901616,45.2103600088326
1375,UW1375,126.77315719178078,45.2103600088326
1376,UW1376,130.2791604945454,45.2103600088326
1377,UW1377,133.78516379731002,45.2103600088326
1378,UW1378,137.29116710007463,45.2103600088326
1379,UW1379,140.7971704028393,45.2103600088326
1380,UW1380,144.3031737056039,45.2103600088326
1381,UW1381,147.80917700836852,45.2103600088326
1382,UW1382,151.31518031113313,45.2103600088326
1383,UW1383,154.8211836138978,45.2103600088326
1384,UW1384,158.3271869166624,45.2103600088326
1385,UW1385,161.83319021942702,45.2103600088326
1386,UW1386,165.33919352219164,45.2103600088326
1387,UW1387,168.8451968249563,45.2103600088326
1388,UW1388,172.35120012772092,45.2103600088326
1389,UW1389,175.85720343048553,45.2103600088326
1390,UW1390,179.36320673325014,45.2103600088326
1391,UW1391,182.8692100360148,45.2103600088326
1392,UW1392,186.37521333877942,45.2103600088326
1393,UW1393,189.88121664154403,45.2103600088326
1394,UW1394,193.38721994430864,45.2103600088326
1395,UW1395,196.8932232470733,45.2103600088326
1396,UW1396,200.39922654983792,45.2103600088326
1397,UW1397,203.90522985260253,45.2103600088326
1398,UW1398,207.41123315536714,45.2103600088326
1399,UW1399,210.9172364581318,45.2103600088326
1400,UW1400,214.42323976089642,45.2103600088326
1401,UW1401,217.92924306366103,45.2103600088326
1402,UW1402,221.43524636642564,45.2103600088326
1403,UW1403,224.9412496691903,45.2103600088326
1404,UW1404,228.44725297195492,45.2103600088326
1405,UW1405,231.95325627471954,45.2103600088326
1406,UW1406,235.45925957748415,45.2103600088326
1407,UW1407,238.96526288024882,45.2103600088326
1408,UW1408,242.47126618301343,45.2103600088326
1409,UW1409,245.97726948577804,45.2103600088326
1410,UW1410,249.4832727885427,45.2103600088326
1411,UW1411,252.98927609130732,45.2103600088326
1412,UW1412,256.4952793940719,45.2103600088326
1413,UW1413,113.64230565049697,47.0153600088326
1414,UW1414,117.26505685049248,47.0153600088326
1415,UW1415,120.887808050488,47.0153600088326
1416,UW1416,124.51055925048352,47.0153600088326
1417,UW1417,128.13331045047903,47.0153600088326
1418,UW1418,131.75606165047458,47.0153600088326
1419,UW1419,135.37881285047007,47.0153600088326
1420,UW1420,139.00156405046562,47.0153600088326
1421,UW1421,142.6243152504611,47.0153600088326
1422,UW1422,146.24706645045666,47.0153600088326
1423,UW1423,149.86981765045215,47.0153600088326
1424,UW1424,153.4925688504477,47.0153600088326
1425,UW1425,157.1153200504432,47.0153600088326
1426,UW1426,160.73807125043874,47.0153600088326
1427,UW1427,164.36082245043423,47.0153600088326
1428,UW1428,167.98357365042978,47.0153600088326
1429,UW1429,171.60632485042527,47.0153600088326
1430,UW1430,175.22907605042082,47.0153600088326
1431,UW1431,178.8518272504163,47.0153600088326
1432,UW1432,182.47457845041185,47.0153600088326
1433,UW1433,186.09732965040735,47.0153600088326
1434,UW1434,189.7200808504029,47.0153600088326
1435,UW1435,193.34283205039839,47.0153600088326
1436,UW1436,196.96558325039393,47.0153600088326
1437,UW1437,200.58833445038943,47.0153600088326
1438,UW1438,204.21108565038497,47.0153600088326
1439,UW1439,207.83383685038046,47.0153600088326
1440,UW1440,211.456588050376,47.0153600088326
1441,UW1441,215.0793392503715,47.0153600088326
1442,UW1442,218.70209045036705,47.0153600088326
1443,UW1443,222.32484165036254,47.0153600088326
1444,UW1444,225.9475928503581,47.0153600088326
1445,UW1445,229.57034405035358,47.0153600088326
1446,UW1446,233.19309525034913,47.0153600088326
1447,UW1447,236.81584645034462,47.0153600088326
1448,UW1448,240.43859765034017,47.0153600088326
1449,UW1449,244.06134885033566,47.0153600088326
1450,UW1450,247.6841000503312,47.0153600088326
1451,UW1451,251.3068512503267,47.0153600088326
1452,UW1452,254.92960245032225,47.0153600088326
1453,UW1453,114.60176729888326,48.8203600088326
1454,UW1454,118.35316050570968,48.8203600088326
1455,UW1455,122.1045537125361,48.8203600088326
1456,UW1456,125.85594691936252,48.8203600088326
1457,UW1457,129.60734012618894,48.8203600088326
1458,UW1458,133.35873333301538,48.8203600088326
1459,UW1459,137.1101265398418,48.8203600088326
1460,UW1460,140.8615197466682,48.8203600088326
1461,UW1461,144.61291295349463,48.8203600088326
1462,UW1462,148.36430616032106,48.8203600088326
1463,UW1463,152.11569936714747,48.8203600088326
1464,UW1464,155.86709257397388,48.8203600088326
1465,UW1465,159.6184857808003,48.8203600088326
1466,UW1466,163.36987898762675,48.8203600088326
1467,UW1467,167.12127219445316,48.8203600088326
1468,UW1468,170.87266540127956,48.8203600088326
1469,UW1469,174.624058608106,48.8203600088326
1470,UW1470,178.37545181493243,48.8203600088326
1471,UW1471,182.12684502175884,48.8203600088326
1472,UW1472,185.87823822858525,48.8203600088326
1473,UW1473,189.62963143541168,48.8203600088326
1474,UW1474,193.38102464223812,48.8203600088326
1475,UW1475,197.13241784906452,48.8203600088326
1476,UW1476,200.88381105589093,48.8203600088326
1477,UW1477,204.63520426271737,48.8203600088326
1478,UW1478,208.3865974695438,48.8203600088326
1479,UW1479,212.1379906763702,48.8203600088326
1480,UW1480,215.88938388319661,48.8203600088326
1481,UW1481,219.64077709002305,48.8203600088326
1482,UW1482,223.39217029684949,48.8203600088326
1483,UW1483,227.1435635036759,48.8203600088326
1484,UW1484,230.8949567105023,48.8203600088326
1485,UW1485,234.64634991732873,48.8203600088326
1486,UW1486,238.39774312415517,48.8203600088326
1487,UW1487,242.14913633098158,48.8203600088326
1488,UW1488,245.90052953780798,48.8203600088326
1489,UW1489,249.65192274463442,48.8203600088326
1490,UW1490,253.40331595146085,48.8203600088326
1491,UW1491,115.6351388929424,50.6253600088326
1492,UW1492,119.52865254266518,50.6253600088326
1493,UW1493,123.422166192388,50.6253600088326
1494,UW1494,127.3156798421108,50.6253600088326
1495,UW1495,131.20919349183362,50.6253600088326
1496,UW1496,135.10270714155644,50.6253600088326
1497,UW1497,138.99622079127923,50.6253600088326
1498,UW1498,142.88973444100202,50.6253600088326
1499,UW1499,146.78324809072484,50.6253600088326
1500,UW1500,150.67676174044766,50.6253600088326
1501,UW1501,154.57027539017045,50.6253600088326
1502,UW1502,158.46378903989324,50.6253600088326
1503,UW1503,162.35730268961606,50.6253600088326
1504,UW1504,166.25081633933888,50.6253600088326
1505,UW1505,170.14432998906167,50.6253600088326
1506,UW1506,174.03784363878447,50.6253600088326
1507,UW1507,177.9313572885073,50.6253600088326
1508,UW1508,181.8248709382301,50.6253600088326
1509,UW1509,185.7183845879529,50.6253600088326
1510,UW1510,189.6118982376757,50.6253600088326
1511,UW1511,193.5054118873985,50.6253600088326
1512,UW1512,197.39892553712133,50.6253600088326
1513,UW1513,201.29243918684412,50.6253600088326
1514,UW1514,205.1859528365669,50.6253600088326
1515,UW1515,209.07946648628973,50.6253600088326
1516,UW1516,212.97298013601255,50.6253600088326
1517,UW1517,216.86649378573534,50.6253600088326
1518,UW1518,220.76000743545814,50.6253600088326
1519,UW1519,224.65352108518096,50.6253600088326
1520,UW1520,228.54703473490378,50.6253600088326
1521,UW1521,232.44054838462657,50.6253600088326
1522,UW1522,236.33406203434936,50.6253600088326
1523,UW1523,240.22757568407218,50.6253600088326
1524,UW1524,244.121089333795,50.6253600088326
1525,UW1525,248.0146029835178,50.6253600088326
1526,UW1526,251.90811663324058,50.6253600088326
1527,UW1527,118.06900253860476,52.4303600088326
1528,UW1528,122.12000742478173,52.4303600088326
1529,UW1529,126.1710123109587,52.4303600088326
1530,UW1530,130.22201719713567,52.4303600088326
1531,UW1531,134.27302208331264,52.4303600088326
1532,UW1532,138.3240269694896,52.4303600088326
1533,UW1533,142.37503185566658,52.4303600088326
1534,UW1534,146.42603674184355,52.4303600088326
1535,UW1535,150.47704162802052,52.4303600088326
1536,UW1536,154.52804651419748,52.4303600088326
1537,UW1537,158.57905140037445,52.4303600088326
1538,UW1538,162.63005628655142,52.4303600088326
1539,UW1539,166.6810611727284,52.4303600088326
1540,UW1540,170.73206605890536,52.4303600088326
1541,UW1541,174.78307094508233,52.4303600088326
1542,UW1542,178.8340758312593,52.4303600088326
1543,UW1543,182.88508071743627,52.4303600088326
1544,UW1544,186.93608560361324,52.4303600088326
1545,UW1545,190.9870904897902,52.4303600088326
1546,UW1546,195.03809537596717,52.4303600088326
1547,UW1547,199.08910026214414,52.4303600088326
1548,UW1548,203.1401051483211,52.4303600088326
1549,UW1549,207.19111003449808,52.4303600088326
1550,UW1550,211.24211492067505,52.4303600088326
1551,UW1551,215.29311980685202,52.4303600088326
1552,UW1552,219.344124693029,52.4303600088326
1553,UW1553,223.39512957920596,52.4303600088326
1554,UW1554,227.44613446538293,52.4303600088326
1555,UW1555,231.4971393515599,52.4303600088326
1556,UW1556,235.54814423773686,52.4303600088326
1557,UW1557,239.59914912391383,52.4303600088326
1558,UW1558,243.6501540100908,52.4303600088326
1559,UW1559,247.70115889626777,52.4303600088326
1560,UW1560,119.01395101043803,54.2353600088326
1561,UW1561,123.24009584103464,54.2353600088326
1562,UW1562,127.46624067163128,54.2353600088326
1563,UW1563,131.6923855022279,54.2353600088326
1564,UW1564,135.9185303328245,54.2353600088326
1565,UW1565,140.14467516342114,54.2353600088326
1566,UW1566,144.37081999401778,54.2353600088326
1567,UW1567,148.5969648246144,54.2353600088326
1568,UW1568,152.823109655211,54.2353600088326
1569,UW1569,157.04925448580764,54.2353600088326
1570,UW1570,161.27539931640428,54.2353600088326
1571,UW1571,165.50154414700089,54.2353600088326
1572,UW1572,169.7276889775975,54.2353600088326
1573,UW1573,173.95383380819413,54.2353600088326
1574,UW1574,178.17997863879077,54.2353600088326
1575,UW1575,182.40612346938738,54.2353600088326
1576,UW1576,186.632268299984,54.2353600088326
1577,UW1577,190.85841313058063,54.2353600088326
1578,UW1578,195.08455796117727,54.2353600088326
1579,UW1579,199.31070279177388,54.2353600088326
1580,UW1580,203.5368476223705,54.2353600088326
1581,UW1581,207.76299245296713,54.2353600088326
1582,UW1582,211.98913728356376,54.2353600088326
1583,UW1583,216.21528211416037,54.2353600088326
1584,UW1584,220.44142694475698,54.2353600088326
1585,UW1585,224.66757177535362,54.2353600088326
1586,UW1586,228.89371660595026,54.2353600088326
1587,UW1587,233.11986143654687,54.2353600088326
1588,UW1588,237.34600626714348,54.2353600088326
1589,UW1589,241.57215109774012,54.2353600088326
1590,UW1590,245.79829592833676,54.2353600088326
1591,UW1591,121.64401561706836,56.0403600088326
1592,UW1592,126.06571483874268,56.0403600088326
1593,UW1593,130.487414060417,56.0403600088326
1594,UW1594,134.9091132820913,56.0403600088326
1595,UW1595,139.33081250376563,56.0403600088326
1596,UW1596,143.75251172543994,56.0403600088326
1597,UW1597,148.17421094711426,56.0403600088326
1598,UW1598,152.59591016878858,56.0403600088326
1599,UW1599,157.0176093904629,56.0403600088326
1600,UW1600,161.4393086121372,56.0403600088326
1601,UW1601,165.86100783381153,56.0403600088326
1602,UW1602,170.28270705548584,56.0403600088326
1603,UW1603,174.70440627716016,56.0403600088326
1604,UW1604,179.12610549883448,56.0403600088326
1605,UW1605,183.5478047205088,56.0403600088326
1606,UW1606,187.9695039421831,56.0403600088326
1607,UW1607,192.39120316385743,56.0403600088326
1608,UW1608,196.81290238553174,56.0403600088326
1609,UW1609,201.23460160720606,56.0403600088326
1610,UW1610,205.65630082888038,56.0403600088326
1611,UW1611,210.0780000505547,56.0403600088326
1612,UW1612,214.499699272229,56.0403600088326
1613,UW1613,218.92139849390333,56.0403600088326
1614,UW1614,223.34309771557764,56.0403600088326
1615,UW1615,227.76479693725196,56.0403600088326
1616,UW1616,232.18649615892627,56.0403600088326
1617,UW1617,236.6081953806006,56.0403600088326
1618,UW1618,241.0298946022749,56.0403600088326
1619,UW1619,123.27701972149717,57.8453600088326
1620,UW1620,127.91807807326981,57.8453600088326
1621,UW1621,132.55913642504245,57.8453600088326
1622,UW1622,137.2001947768151,57.8453600088326
1623,UW1623,141.84125312858774,57.8453600088326
1624,UW1624,146.48231148036038,57.8453600088326
1625,UW1625,151.12336983213302,57.8453600088326
1626,UW1626,155.76442818390566,57.8453600088326
1627,UW1627,160.4054865356783,57.8453600088326
1628,UW1628,165.04654488745095,57.8453600088326
1629,UW1629,169.6876032392236,57.8453600088326
1630,UW1630,174.32866159099623,57.8453600088326
1631,UW1631,178.96971994276888,57.8453600088326
1632,UW1632,183.61077829454152,57.8453600088326
1633,UW1633,188.25183664631416,57.8453600088326
1634,UW1634,192.8928949980868,57.8453600088326
1635,UW1635,197.53395334985944,57.8453600088326
1636,UW1636,202.1750117016321,57.8453600088326
1637,UW1637,206.81607005340473,57.8453600088326
1638,UW1638,211.45712840517737,57.8453600088326
1639,UW1639,216.09818675695,57.8453600088326
1640,UW1640,220.73924510872266,57.8453600088326
1641,UW1641,225.3803034604953,57.8453600088326
1642,UW1642,230.02136181226794,57.8453600088326
1643,UW1643,234.66242016404058,57.8453600088326
1644,UW1644,239.30347851581323,57.8453600088326
1645,UW1645,127.11148649675685,59.6503600088326
1646,UW1646,131.9999091006952,59.6503600088326
1647,UW1647,136.88833170463352,59.6503600088326
1648,UW1648,141.77675430857187,59.6503600088326
1649,UW1649,146.66517691251022,59.6503600088326
1650,UW1650,151.55359951644854,59.6503600088326
1651,UW1651,156.44202212038687,59.6503600088326
1652,UW1652,161.33044472432522,59.6503600088326
1653,UW1653,166.21886732826357,59.6503600088326
1654,UW1654,171.1072899322019,59.6503600088326
1655,UW1655,175.99571253614022,59.6503600088326
1656,UW1656,180.88413514007857,59.6503600088326
1657,UW1657,185.77255774401692,59.6503600088326
1658,UW1658,190.66098034795525,59.6503600088326
1659,UW1659,195.54940295189357,59.6503600088326
1660,UW1660,200.43782555583192,59.6503600088326
1661,UW1661,205.32624815977027,59.6503600088326
1662,UW1662,210.2146707637086,59.6503600088326
1663,UW1663,215.10309336764692,59.6503600088326
1664,UW1664,219.99151597158527,59.6503600088326
1665,UW1665,224.87993857552362,59.6503600088326
1666,UW1666,229.76836117946195,59.6503600088326
1667,UW1667,234.65678378340027,59.6503600088326
1668,UW1668,131.13023642603943,61.4553600088326
1669,UW1669,136.29929482542903,61.4553600088326
1670,UW1670,141.46835322481863,61.4553600088326
1671,UW1671,146.63741162420823,61.4553600088326
1672,UW1672,151.80647002359783,61.4553600088326
1673,UW1673,156.97552842298742,61.4553600088326
1674,UW1674,162.14458682237702,61.4553600088326
1675,UW1675,167.31364522176662,61.4553600088326
1676,UW1676,172.48270362115622,61.4553600088326
1677,UW1677,177.65176202054582,61.4553600088326
1678,UW1678,182.82082041993542,61.4553600088326
1679,UW1679,187.989878819325,61.4553600088326
1680,UW1680,193.1589372187146,61.4553600088326
1681,UW1681,198.3279956181042,61.4553600088326
1682,UW1682,203.4970540174938,61.4553600088326
1683,UW1683,208.6661124168834,61.4553600088326
1684,UW1684,213.835170816273,61.4553600088326
1685,UW1685,219.0042292156626,61.4553600088326
1686,UW1686,224.1732876150522,61.4553600088326
1687,UW1687,229.3423460144418,61.4553600088326
1688,UW1688,135.04839940949628,63.260360008832606
1689,UW1689,140.5380572339824,63.260360008832606
1690,UW1690,146.02771505846854,63.260360008832606
1691,UW1691,151.51737288295467,63.260360008832606
1692,UW1692,157.0070307074408,63.260360008832606
1693,UW1693,162.49668853192694,63.260360008832606
1694,UW1694,167.98634635641307,63.260360008832606
1695,UW1695,173.4760041808992,63.260360008832606
1696,UW1696,178.96566200538533,63.260360008832606
1697,UW1697,184.45531982987146,63.260360008832606
1698,UW1698,189.9449776543576,63.260360008832606
1699,UW1699,195.43463547884372,63.260360008832606
1700,UW1700,200.92429330332985,63.260360008832606
1701,UW1701,206.41395112781598,63.260360008832606
1702,UW1702,211.9036089523021,63.260360008832606
1703,UW1703,217.39326677678824,63.260360008832606
1704,UW1704,222.88292460127437,63.260360008832606
1705,UW1705,228.3725824257605,63.260360008832606
1706,UW1706,141.64602721059765,65.0653600088326
1707,UW1707,147.50488168348141,65.0653600088326
1708,UW1708,153.36373615636518,65.0653600088326
1709,UW1709,159.22259062924894,65.0653600088326
1710,UW1710,165.0814451021327,65.0653600088326
1711,UW1711,170.94029957501647,65.0653600088326
1712,UW1712,176.79915404790023,65.0653600088326
1713,UW1713,182.658008520784,65.0653600088326
1714,UW1714,188.51686299366776,65.0653600088326
1715,UW1715,194.37571746655152,65.0653600088326
1716,UW1716,200.23457193943528,65.0653600088326
1717,UW1717,206.09342641231905,65.0653600088326
1718,UW1718,211.9522808852028,65.0653600088326
1719,UW1719,217.81113535808657,65.0653600088326
1720,UW1720,223.66998983097034,65.0653600088326
1721,UW1721,151.99533807438834,66.8703600088326
1722,UW1722,158.28331891151998,66.8703600088326
1723,UW1723,164.57129974865163,66.8703600088326
1724,UW1724,170.85928058578327,66.8703600088326
1725,UW1725,177.1472614229149,66.8703600088326
1726,UW1726,183.43524226004655,66.8703600088326
1727,UW1727,189.7232230971782,66.8703600088326
1728,UW1728,196.01120393430983,66.8703600088326
1729,UW1729,202.29918477144147,66.8703600088326
1730,UW1730,208.58716560857312,66.8703600088326
1731,UW1731,214.87514644570476,66.8703600088326
1732,UW1732,164.51494832168586,68.6753600088326
1733,UW1733,171.30715868996427,68.6753600088326
1734,UW1734,178.09936905824267,68.6753600088326
1735,UW1735,184.89157942652108,68.6753600088326
1736,UW1736,191.68378979479948,68.6753600088326
1737,UW1737,198.47600016307788,68.6753600088326
1738,UW1738,205.2682105313563,68.6753600088326
1739,UW1739,212.0604208996347,68.6753600088326
1740,UW1740,313.78925164617556,-8.5
1741,UW1741,316.2866837819998,-8.5
1742,UW1742,318.784115917824,-8.5
1743,UW1743,321.28154805364824,-8.5
1744,UW1744,323.77898018947246,-8.5
1745,UW1745,326.2764123252967,-8.5
1746,UW1746,328.7738444611209,-8.5
1747,UW1747,331.27127659694514,-8.5
1748,UW1748,333.76870873276937,-8.5
1749,UW1749,336.2661408685936,-8.5
1750,UW1750,338.7635730044178,-8.5
1751,UW1751,341.26100514024205,-8.5
1752,UW1752,343.7584372760663,-8.5
1753,UW1753,346.2558694118905,-8.5
1754,UW1754,348.7533015477147,-8.5
1755,UW1755,351.25073368353895,-8.5
1756,UW1756,353.7481658193632,-8.5
1757,UW1757,356.2455979551874,-8.5
1758,UW1758,358.74303009101163,-8.5
1759,UW1759,1.2404622268358594,-8.5
1760,UW1760,3.737894362660086,-8.5
1761,UW1761,6.235326498484312,-8.5
1762,UW1762,8.732758634308539,-8.5
1763,UW1763,11.230190770132765,-8.5
1764,UW1764,13.727622905956991,-8.5
1765,UW1765,16.225055041781218,-8.5
1766,UW1766,18.722487177605444,-8.5
1767,UW1767,21.21991931342967,-8.5
1768,UW1768,23.717351449253897,-8.5
1769,UW1769,26.214783585078123,-8.5
1770,UW1770,28.71221572090235,-8.5
1771,UW1771,31.209647856726576,-8.5
1772,UW1772,33.7070799925508,-8.5
1773,UW1773,36.20451212837503,-8.5
1774,UW1774,38.701944264199255,-8.5
1775,UW1775,41.19937640002348,-8.5
1776,UW1776,43.69680853584771,-8.5
1777,UW1777,46.194240671671935,-8.5
1778,UW1778,314.0,-6.695
1779,UW1779,316.4869590031911,-6.695
1780,UW1780,318.9739180063822,-6.695
1781,UW1781,321.46087700957327,-6.695
1782,UW1782,323.94783601276436,-6.695
1783,UW1783,326.43479501595544,-6.695
1784,UW1784,328.92175401914653,-6.695
1785,UW1785,331.4087130223376,-6.695
1786,UW1786,333.8956720255287,-6.695
1787,UW1787,336.3826310287198,-6.695
1788,UW1788,338.8695900319109,-6.695
1789,UW1789,341.356549035102,-6.695
1790,UW1790,343.84350803829307,-6.695
1791,UW1791,346.33046704148416,-6.695
1792,UW1792,348.81742604467524,-6.695
1793,UW1793,351.30438504786633,-6.695
1794,UW1794,353.7913440510574,-6.695
1795,UW1795,356.2783030542485,-6.695
1796,UW1796,358.7652620574396,-6.695
1797,UW1797,1.2522210606306885,-6.695
1798,UW1798,3.7391800638217774,-6.695
1799,UW1799,6.226139067012866,-6.695
1800,UW1800,8.713098070203955,-6.695
1801,UW1801,11.200057073395044,-6.695
1802,UW1802,13.687016076586133,-6.695
1803,UW1803,16.17397507977722,-6.695
1804,UW1804,18.66093408296831,-6.695
1805,UW1805,21.1478930861594,-6.695
1806,UW1806,23.63485208935049,-6.695
1807,UW1807,26.121811092541577,-6.695
1808,UW1808,28.608770095732666,-6.695
1809,UW1809,31.095729098923755,-6.695
1810,UW1810,33.582688102114844,-6.695
1811,UW1811,36.06964710530593,-6.695
1812,UW1812,38.55660610849702,-6.695
1813,UW1813,41.04356511168811,-6.695
1814,UW1814,43.5305241148792,-6.695
1815,UW1815,46.01748311807029,-6.695
1816,UW1816,314.0,-4.890000000000001
1817,UW1817,316.4790231756229,-4.890000000000001
1818,UW1818,318.9580463512458,-4.890000000000001
1819,UW1819,321.4370695268687,-4.890000000000001
1820,UW1820,323.9160927024916,-4.890000000000001
1821,UW1821,326.3951158781145,-4.890000000000001
1822,UW1822,328.8741390537374,-4.890000000000001
1823,UW1823,331.3531622293603,-4.890000000000001
1824,UW1824,333.8321854049832,-4.890000000000001
1825,UW1825,336.3112085806061,-4.890000000000001
1826,UW1826,338.790231756229,-4.890000000000001
1827,UW1827,341.2692549318519,-4.890000000000001
1828,UW1828,343.7482781074748,-4.890000000000001
1829,UW1829,346.2273012830977,-4.890000000000001
